fname,train0/test1
557040c2.wav,0
557475a3.wav,0
55783841.wav,0
55822aae.wav,0
558a13e0.wav,0
55a17a88.wav,0
55a23759.wav,0
55aed1da.wav,0
55b2828b.wav,0
55b7b452.wav,0
55b7d572.wav,0
55c288a5.wav,0
55cb6a50.wav,0
55d52a69.wav,0
55d60bf0.wav,0
55dd4e7c.wav,0
55df0089.wav,0
5604d72a.wav,0
560506a1.wav,0
560977ac.wav,0
561d33d3.wav,0
56220972.wav,0
56238daa.wav,0
56239e18.wav,0
56271e97.wav,0
562d93f5.wav,0
562fed68.wav,0
5631d60b.wav,0
5638382e.wav,0
563f830b.wav,0
5644beb8.wav,0
564c018d.wav,0
564ebce0.wav,0
564f1a49.wav,0
5655bcc9.wav,0
565d4f5a.wav,0
565f3ee2.wav,0
5666db3a.wav,0
5668c2ab.wav,0
566f0926.wav,0
567ac6d1.wav,0
5683f1b4.wav,0
5689818f.wav,0
568f4336.wav,0
569ee690.wav,0
56a26f01.wav,0
56a59a85.wav,0
56aacb80.wav,0
56b18d22.wav,0
56bfa515.wav,0
56c1363d.wav,0
56c736b2.wav,0
56db9231.wav,0
56de1a6e.wav,0
56e0b337.wav,0
56e79c6f.wav,0
56ebef58.wav,0
56f6f5a1.wav,0
56fa2d08.wav,0
5700bda7.wav,0
57024106.wav,0
570742db.wav,0
5709ee5e.wav,0
571f47da.wav,0
572bb939.wav,0
57307037.wav,0
57419cc7.wav,0
5742568e.wav,0
574d304d.wav,0
5752e184.wav,0
575336af.wav,0
57540a22.wav,0
575c17a1.wav,0
575c3286.wav,0
575d8f8f.wav,0
5764480b.wav,0
576a7107.wav,0
576dc3f8.wav,0
5775ce57.wav,0
57789a2d.wav,0
5783d462.wav,0
5786b4b8.wav,0
5786e5ed.wav,0
578874df.wav,0
5791b221.wav,0
57a3656e.wav,0
57aa8a3b.wav,0
57ac25f8.wav,0
57de0162.wav,0
57f97997.wav,0
5801a5b3.wav,0
5802940e.wav,0
581a785f.wav,0
581afa20.wav,0
58387c2d.wav,0
585462e1.wav,0
5854ea8d.wav,0
5857ac4f.wav,0
585c9c8c.wav,0
5864d494.wav,0
58650dc4.wav,0
5868ef95.wav,0
586cbe20.wav,0
586d03f8.wav,0
58707979.wav,0
58724448.wav,0
587a5906.wav,0
587ee95e.wav,0
588bf7ad.wav,0
5893a316.wav,0
589789cb.wav,0
589b7cbe.wav,0
589e5196.wav,0
58ba4d53.wav,0
58bb9548.wav,0
58c581a3.wav,0
58caa1a6.wav,0
58ce33ad.wav,0
58cec63d.wav,0
58d4f832.wav,0
58d529c0.wav,0
58d59768.wav,0
58d5cc06.wav,0
58da3a95.wav,0
58e7e580.wav,0
58ea1595.wav,0
58f8c3db.wav,0
58fd33e3.wav,0
58fec070.wav,0
58ffa1af.wav,0
590dde92.wav,0
590e3117.wav,0
59107829.wav,0
591a127b.wav,0
591cf4c2.wav,0
591ebd98.wav,0
59317e02.wav,0
5935d5bd.wav,0
594f603c.wav,0
5950780e.wav,0
595a4fba.wav,0
595a7854.wav,0
595c191d.wav,0
595c7b54.wav,0
5964b6ee.wav,0
5966612f.wav,0
59667f26.wav,0
5967bec2.wav,0
5967f16c.wav,0
597b3c23.wav,0
597d7401.wav,0
5983506e.wav,0
59839dba.wav,0
5993af35.wav,0
59986c41.wav,0
59a59541.wav,0
59a80d41.wav,0
59b3f32e.wav,0
59c0317c.wav,0
59ca9d6b.wav,0
59ddf3d0.wav,0
59ee6ca1.wav,0
59f6cc23.wav,0
5a017c12.wav,0
5a0db4b1.wav,0
5a1456d5.wav,0
5a197d64.wav,0
5a1aa685.wav,0
5a290275.wav,0
5a2ecd2d.wav,0
5a3331db.wav,0
5a3deddf.wav,0
5a4089a3.wav,0
5a4404c9.wav,0
5a53e933.wav,0
5a55b3dd.wav,0
5a5f7fa1.wav,0
5a60144f.wav,0
5a7b83fb.wav,0
5a7c8da8.wav,0
5a7fc70d.wav,0
5a8ac874.wav,0
5a8e0ae7.wav,0
5a92008e.wav,0
5a963555.wav,0
5aa1eff9.wav,0
5aa575b7.wav,0
5aa7d1d3.wav,0
5aa8b633.wav,0
5aabae55.wav,0
5ab5a831.wav,0
5abb8f6d.wav,0
5abc2cd1.wav,0
5abcd00b.wav,0
5abd04cc.wav,0
5abdead3.wav,0
5ad06e75.wav,0
5adcf9b3.wav,0
5af67072.wav,0
5afe0b38.wav,0
5aff8db8.wav,0
5b01d7c2.wav,0
5b05a989.wav,0
5b083a1b.wav,0
5b0f3bc6.wav,0
5b169f29.wav,0
5b2d8050.wav,0
5b3300e6.wav,0
5b38a3e7.wav,0
5b3f44d8.wav,0
5b40b38c.wav,0
5b46302b.wav,0
5b5b32bf.wav,0
5b603445.wav,0
5b878f47.wav,0
5b8e2fa4.wav,0
5b90d750.wav,0
5b980c61.wav,0
5b9a8b5f.wav,0
5bac1638.wav,0
5bad1306.wav,0
5baf9398.wav,0
5baff24a.wav,0
5bb17ecc.wav,0
5bb1e9bd.wav,0
5bbb4e42.wav,0
5bbe4eb9.wav,0
5bc35f2c.wav,0
5bcdaa50.wav,0
5bd61d06.wav,0
5bdb30ae.wav,0
5bf53c2d.wav,0
5c029f9f.wav,0
5c04ac97.wav,0
5c123193.wav,0
5c129ffe.wav,0
5c1521da.wav,0
5c166dcf.wav,0
5c1932e9.wav,0
5c1a334d.wav,0
5c1bd24c.wav,0
5c232d44.wav,0
5c238ad9.wav,0
5c248a1b.wav,0
5c28b9e6.wav,0
5c3371c4.wav,0
5c33d972.wav,0
5c34af23.wav,0
5c356407.wav,0
5c45190e.wav,0
5c581093.wav,0
5c59741d.wav,0
5c5df58c.wav,0
5c5dfa2e.wav,0
5c5f3234.wav,0
5c61d6dc.wav,0
5c634a3f.wav,0
5c69ed70.wav,0
5c777e46.wav,0
5c92ea4b.wav,0
5c967cf2.wav,0
5c981f32.wav,0
5c9f2e3d.wav,0
5cb41a13.wav,0
5cc2be86.wav,0
5cca8915.wav,0
5cd59c4c.wav,0
5cd6e4e1.wav,0
5cddb6d3.wav,0
5cde1aa6.wav,0
5ce35515.wav,0
5ce40b1b.wav,0
5cec2378.wav,0
5cf03876.wav,0
5cf7a39a.wav,0
5cf8c92f.wav,0
5cfa0135.wav,0
5cfd1f2c.wav,0
5d025bc2.wav,0
5d02f94b.wav,0
5d040c3b.wav,0
5d108bb1.wav,0
5d10b35b.wav,0
5d17ef9b.wav,0
5d1e644b.wav,0
5d21633f.wav,0
5d246b14.wav,0
5d36e4df.wav,0
5d3a2660.wav,0
5d3ae8e3.wav,0
5d43f0e7.wav,0
5d4ee93d.wav,0
5d4f8187.wav,0
5d4ffe7f.wav,0
5d53fe7b.wav,0
5d58aa13.wav,0
5d59e42c.wav,0
5d5c4b15.wav,0
5d5ea0ea.wav,0
5d5fecd0.wav,0
5d6805e8.wav,0
5d681247.wav,0
5d7158bc.wav,0
5d72f4ed.wav,0
5d73ee6f.wav,0
5d79776e.wav,0
5d826a12.wav,0
5d8e2712.wav,0
5d902b1c.wav,0
5d91fae1.wav,0
5d9331ab.wav,0
5d939814.wav,0
5d946c59.wav,0
5d9ca598.wav,0
5da2c965.wav,0
5db43d95.wav,0
5dbd6915.wav,0
5dc063db.wav,0
5dc55b0c.wav,0
5dcb880c.wav,0
5dd6875c.wav,0
5dd6e37d.wav,0
5de123c3.wav,0
5dedf872.wav,0
5dee10ca.wav,0
5df7f1d0.wav,0
5e04aa68.wav,0
5e0b5087.wav,0
5e0d9b18.wav,0
5e2417a2.wav,0
5e28a9a2.wav,0
5e2d18d7.wav,0
5e3b2fca.wav,0
5e4477e9.wav,0
5e4d7606.wav,0
5e597f1e.wav,0
5e5a6215.wav,0
5e5bca7a.wav,0
5e626acd.wav,0
5e6b34b1.wav,0
5e78e47e.wav,0
5e7e75f7.wav,0
5e879961.wav,0
5e91ed7e.wav,0
5e92ec3d.wav,0
5e993cd0.wav,0
5e999857.wav,0
5ea18a36.wav,0
5eaa4ac7.wav,0
5eabc175.wav,0
5eadbc6d.wav,0
5eb9ae02.wav,0
5ebdb1a8.wav,0
5ec49ef4.wav,0
5ec7ad26.wav,0
5ec9e1e8.wav,0
5ed0b693.wav,0
5ee394ce.wav,0
5eec8fe1.wav,0
5ef1bff4.wav,0
5f011d45.wav,0
5f0dc8e4.wav,0
5f11882f.wav,0
5f18dad3.wav,0
5f1fadee.wav,0
5f20684f.wav,0
5f3186c8.wav,0
5f383659.wav,0
5f3f655e.wav,0
5f4ede60.wav,0
5f597196.wav,0
5f59933f.wav,0
5f63bbad.wav,0
5f673482.wav,0
5f6e7a2f.wav,0
5f71ebaa.wav,0
5f73d3c8.wav,0
5f75b9cf.wav,0
5f7d4d21.wav,0
5f7dd0fb.wav,0
5f886a73.wav,0
5f88f48e.wav,0
5f934315.wav,0
5f95ce73.wav,0
5fa41f28.wav,0
5fb10f46.wav,0
5fc120cc.wav,0
5fc54ba5.wav,0
5fca447b.wav,0
5fca79da.wav,0
5fcfe4c2.wav,0
5fd95b59.wav,0
5fe07b4b.wav,0
5fe4741a.wav,0
5fed8602.wav,0
5ff4377d.wav,0
600dc6d1.wav,0
600fbad3.wav,0
600fe305.wav,0
601c44d5.wav,0
602ca70a.wav,0
602f68bf.wav,0
6032d510.wav,0
603cc6cd.wav,0
604b54a9.wav,0
604e28b1.wav,0
604f23cd.wav,0
60531e43.wav,0
60541059.wav,0
6064aad0.wav,0
60691995.wav,0
6085c41b.wav,0
608ac00c.wav,0
609e2253.wav,0
60ac28c4.wav,0
60c03b3e.wav,0
60cccafc.wav,0
60e178b0.wav,0
60ee6e25.wav,0
60f481f8.wav,0
60f6a04e.wav,0
60f75c30.wav,0
60f9e3ed.wav,0
610d986c.wav,0
6115e8ac.wav,0
6116eaa8.wav,0
611c548e.wav,0
611c7dbf.wav,0
6122f82a.wav,0
6123a18d.wav,0
612702c3.wav,0
612a9f1a.wav,0
612e2c3e.wav,0
613f92d5.wav,0
6144e686.wav,0
61461f89.wav,0
6159836f.wav,0
615bc8fb.wav,0
615e3011.wav,0
615f78cb.wav,0
61618791.wav,0
61628e3b.wav,0
616e8c33.wav,0
616ff2dc.wav,0
61730894.wav,0
617db487.wav,0
618cdb7c.wav,0
6191b717.wav,0
61923d5b.wav,0
6195b3c5.wav,0
619d8d1e.wav,0
61b73bfe.wav,0
61bee671.wav,0
61c168ff.wav,0
61c7235b.wav,0
61c914b1.wav,0
61c9c7ad.wav,0
61ccee3e.wav,0
61e4de0f.wav,0
61e63fef.wav,0
61ef1c43.wav,0
61f21edf.wav,0
61f83028.wav,0
61ffb766.wav,0
620dbdce.wav,0
62189e25.wav,0
6228bc8b.wav,0
62292efc.wav,0
622c09a0.wav,0
623781d2.wav,0
623bc3fe.wav,0
623f0124.wav,0
62529b0a.wav,0
62532077.wav,0
6264e6b6.wav,0
626de1cb.wav,0
626f8d25.wav,0
627099f7.wav,0
62716369.wav,0
627395bc.wav,0
6278056d.wav,0
627e95db.wav,0
62871552.wav,0
629684be.wav,0
62992353.wav,0
62a22795.wav,0
62a95b92.wav,0
62aa42eb.wav,0
62b11034.wav,0
62c04b69.wav,0
62c30547.wav,0
62ccffe4.wav,0
62d25be7.wav,0
62e0d004.wav,0
62ef41ab.wav,0
62ff8e49.wav,0
62ff9fde.wav,0
62ffe8bd.wav,0
63043359.wav,0
630ad55a.wav,0
63104371.wav,0
63190691.wav,0
63222cd2.wav,0
6325deb1.wav,0
632c3aaf.wav,0
632fd5c9.wav,0
63309041.wav,0
633534a5.wav,0
633a56ad.wav,0
636156af.wav,0
6366c230.wav,0
637a26b1.wav,0
63820da4.wav,0
63855068.wav,0
6385ecf9.wav,0
63874688.wav,0
638ec6c8.wav,0
63922488.wav,0
639573a0.wav,0
639a04af.wav,0
639cd52b.wav,0
63a02506.wav,0
63b006f9.wav,0
63b95f33.wav,0
63b9e36a.wav,0
63bf5647.wav,0
63c31673.wav,0
63c8e4c6.wav,0
63cbe774.wav,0
63cbed9a.wav,0
63d9a8eb.wav,0
63db2898.wav,0
63dd0f23.wav,0
63de87b8.wav,0
63e0ab2c.wav,0
63f027d8.wav,0
63f4fc0e.wav,0
64010440.wav,0
6412ee13.wav,0
6412f485.wav,0
641b0096.wav,0
642aba58.wav,0
642ad7e4.wav,0
642be2ef.wav,0
6435af44.wav,0
6439679a.wav,0
643dfb33.wav,0
643e4e39.wav,0
64409ae0.wav,0
644a201b.wav,0
644aaa95.wav,0
644cfbc8.wav,0
645853ad.wav,0
645efe85.wav,0
64618683.wav,0
6475a738.wav,0
647968c4.wav,0
647aac41.wav,0
6480dd54.wav,0
64851800.wav,0
648bf857.wav,0
6496bf6a.wav,0
649c7632.wav,0
64a5a10a.wav,0
64a9194b.wav,0
64ac5d6b.wav,0
64ad99d7.wav,0
64af554f.wav,0
64b1e8c8.wav,0
64b2bbce.wav,0
64c1bdd2.wav,0
64c34adb.wav,0
64c61d9b.wav,0
64cc0e5b.wav,0
64d55bd8.wav,0
64d8d4a7.wav,0
64de2033.wav,0
64e4195e.wav,0
64e4c75b.wav,0
64e6b239.wav,0
64edfb51.wav,0
6501ec3b.wav,0
6506aa35.wav,0
650d3361.wav,0
6514d3d3.wav,0
651633e2.wav,0
651940b3.wav,0
651b5dcd.wav,0
652df6f3.wav,0
653a8a45.wav,0
654c910e.wav,0
65532582.wav,0
655b5248.wav,0
655d948e.wav,0
6563610a.wav,0
6587cf01.wav,0
6596a6d0.wav,0
659763f7.wav,0
65997d16.wav,0
65a465a3.wav,0
65a604fb.wav,0
65b299e9.wav,0
65b8dac7.wav,0
65c0c1ce.wav,0
65cf904e.wav,0
65d277f3.wav,0
65d3c9a4.wav,0
65d688be.wav,0
65d7c8a6.wav,0
65de6350.wav,0
65f0a1fa.wav,0
65f60c42.wav,0
6604ef02.wav,0
660a83c4.wav,0
66127f3f.wav,0
6625eab7.wav,0
663954f8.wav,0
6639d6c6.wav,0
6649f294.wav,0
664e211b.wav,0
6657fa9a.wav,0
6658b3bb.wav,0
6664d3eb.wav,0
66764deb.wav,0
667c75cf.wav,0
667cc6dc.wav,0
667e0fb2.wav,0
66800b2b.wav,0
66824303.wav,0
668721df.wav,0
66895845.wav,0
669b7c46.wav,0
66a159d5.wav,0
66a5004c.wav,0
66a5b9fb.wav,0
66af2f72.wav,0
66b3d587.wav,0
66b65fff.wav,0
66b8f88f.wav,0
66bb1172.wav,0
66bcf27e.wav,0
66be15fd.wav,0
66bf4fa3.wav,0
66c39830.wav,0
66ccbc5f.wav,0
66dd3d3b.wav,0
66e0dd75.wav,0
66f8e692.wav,0
66fe50dc.wav,0
670093d9.wav,0
67013df6.wav,0
67052549.wav,0
67066eb2.wav,0
670a1d0b.wav,0
670b77c7.wav,0
670ef10d.wav,0
67186290.wav,0
673a623f.wav,0
673defaf.wav,0
674664a6.wav,0
674b6f0f.wav,0
674fed1f.wav,0
675e616f.wav,0
6760fd6d.wav,0
67822329.wav,0
67841fc1.wav,0
67909683.wav,0
67c69330.wav,0
67d86f23.wav,0
67e4e043.wav,0
67e80e0a.wav,0
67eceec7.wav,0
67ed3008.wav,0
67f5ced8.wav,0
67ffdc45.wav,0
68178f77.wav,0
681b996f.wav,0
6821edb0.wav,0
6823ee92.wav,0
6828f1a3.wav,0
682cd1a9.wav,0
6835397c.wav,0
684e4a9e.wav,0
68532fcb.wav,0
6855cd97.wav,0
685676c5.wav,0
68589f79.wav,0
685a6077.wav,0
685b5c1f.wav,0
686a78bf.wav,0
686bbe8b.wav,0
6876f41e.wav,0
68942258.wav,0
689aa181.wav,0
689ad798.wav,0
689af02b.wav,0
68a5d0d1.wav,0
68a93434.wav,0
68ae12e2.wav,0
68b11a4d.wav,0
68b4facc.wav,0
68b5bf43.wav,0
68bc0ce4.wav,0
68c2f93c.wav,0
68c57a43.wav,0
68ca0f14.wav,0
68d8b3fd.wav,0
68ddd963.wav,0
68e1a3e9.wav,0
68ef495a.wav,0
68f43bf1.wav,0
690556ea.wav,0
690a6466.wav,0
690d3746.wav,0
6913ad7b.wav,0
691634cc.wav,0
6916a023.wav,0
69175165.wav,0
69186820.wav,0
691c7f02.wav,0
69243c5c.wav,0
6933a440.wav,0
6934efec.wav,0
695a6dcb.wav,0
6963377a.wav,0
696ed9ab.wav,0
697f33c6.wav,0
6987863b.wav,0
699044df.wav,0
699385f4.wav,0
6994bf26.wav,0
6999255e.wav,0
69a6c4a9.wav,0
69af03c3.wav,0
69bbe198.wav,0
69c41690.wav,0
69cadbf5.wav,0
69d3da4e.wav,0
69d68dae.wav,0
69d6d713.wav,0
69dad1d3.wav,0
69dc09b0.wav,0
69e18f96.wav,0
69e3060d.wav,0
69e3e709.wav,0
69e9d6a0.wav,0
69ea40b5.wav,0
69ecd79d.wav,0
69f28d59.wav,0
69f9d967.wav,0
69fbf109.wav,0
69fd8eac.wav,0
69fe3102.wav,0
69ff0330.wav,0
6a037ddf.wav,0
6a09c24b.wav,0
6a0a829f.wav,0
6a0f3e43.wav,0
6a1b4c44.wav,0
6a1f0cc7.wav,0
6a210ffa.wav,0
6a2db40a.wav,0
6a2eca0f.wav,0
6a30339c.wav,0
6a34c975.wav,0
6a353424.wav,0
6a3bfead.wav,0
6a4276c7.wav,0
6a446a35.wav,0
6a591e37.wav,0
6a609889.wav,0
6a62bb15.wav,0
6a63cd35.wav,0
6a63dd77.wav,0
6a64d4a4.wav,0
6a6c66b2.wav,0
6a6f35fd.wav,0
6a72696a.wav,0
6a7c4f15.wav,0
6a7ea03a.wav,0
6a8869c5.wav,0
6a887ffa.wav,0
6a8a3268.wav,0
6a8dce61.wav,0
6a8ebd07.wav,0
6a8efc50.wav,0
6a92ed21.wav,0
6a959176.wav,0
6a96272b.wav,0
6a96ef38.wav,0
6aa010f1.wav,0
6aa01975.wav,0
6aa12aa0.wav,0
6aa1b4f0.wav,0
6aa2fe1a.wav,0
6aac58ab.wav,0
6aaff359.wav,0
6ab76c9a.wav,0
6abeea59.wav,0
6ace1661.wav,0
6ace943d.wav,0
6acef16d.wav,0
6ad3a1aa.wav,0
6ad73ffc.wav,0
6add325a.wav,0
6af97eab.wav,0
6afc5c3b.wav,0
6aff0c16.wav,0
6aff806b.wav,0
6affd3c0.wav,0
6b03607b.wav,0
6b15ac5a.wav,0
6b15affb.wav,0
6b1896ab.wav,0
6b192226.wav,0
6b27a847.wav,0
6b28b873.wav,0
6b31bc93.wav,0
6b33850f.wav,0
6b3dd35c.wav,0
6b45a7ab.wav,0
6b535a04.wav,0
6b5b36b2.wav,0
6b64661f.wav,0
6b6bdc93.wav,0
6b6ef25f.wav,0
6b75921d.wav,0
6b76a217.wav,0
6b90ade1.wav,0
6b9224c7.wav,0
6b93b48a.wav,0
6b9e155a.wav,0
6baf07c8.wav,0
6bc128c5.wav,0
6bc67fe4.wav,0
6bcf61c1.wav,0
6bda61dd.wav,0
6bddfa9f.wav,0
6be65e35.wav,0
6bea98c9.wav,0
6bfe2344.wav,0
6bfe3806.wav,0
6bfe6671.wav,0
6bfef780.wav,0
6c053100.wav,0
6c1434df.wav,0
6c208e34.wav,0
6c271514.wav,0
6c329938.wav,0
6c3828ac.wav,0
6c3ccd7a.wav,0
6c49d5d5.wav,0
6c505bc8.wav,0
6c69e1c0.wav,0
6c6ca429.wav,0
6c7e8850.wav,0
6c7f59a7.wav,0
6c84907a.wav,0
6c8789de.wav,0
6c923faa.wav,0
6c9269c5.wav,0
6c94cf13.wav,0
6c98c870.wav,0
6ca5f5d1.wav,0
6cb35c9d.wav,0
6cbb47e9.wav,0
6cbf3518.wav,0
6ccdd42c.wav,0
6ccf7c29.wav,0
6cd42ef4.wav,0
6cde1300.wav,0
6ce42228.wav,0
6ce430d2.wav,0
6ce9cbde.wav,0
6ceab67a.wav,0
6cf01b03.wav,0
6cfd79c3.wav,0
6d01bc2c.wav,0
6d10d700.wav,0
6d15afe2.wav,0
6d1e1e67.wav,0
6d21ad67.wav,0
6d36591b.wav,0
6d36f4e4.wav,0
6d3722db.wav,0
6d3e8659.wav,0
6d4be757.wav,0
6d4fca1c.wav,0
6d52f8c1.wav,0
6d5abee4.wav,0
6d717c18.wav,0
6d7b7a40.wav,0
6d8620e6.wav,0
6d9019ba.wav,0
6d9b63eb.wav,0
6d9e7052.wav,0
6da3d596.wav,0
6daab86c.wav,0
6dc4e733.wav,0
6dc525e7.wav,0
6dc89ee7.wav,0
6dcdddab.wav,0
6dd8c59b.wav,0
6ddfdcfd.wav,0
6de38680.wav,0
6de58fec.wav,0
6dea9b11.wav,0
6df2f14c.wav,0
6df575aa.wav,0
6dfd9bac.wav,0
6dfdf381.wav,0
6e028fd5.wav,0
6e09d1f2.wav,0
6e139908.wav,0
6e14925e.wav,0
6e18d7ed.wav,0
6e1f6a82.wav,0
6e5088de.wav,0
6e54b3a9.wav,0
6e595f4e.wav,0
6e78745c.wav,0
6e78afc3.wav,0
6e7d5f74.wav,0
6e7ff407.wav,0
6e863d5c.wav,0
6e904024.wav,0
6e910230.wav,0
6ea1b08a.wav,0
6ea22bc2.wav,0
6eb342ea.wav,0
6eb59008.wav,0
6eb60c13.wav,0
6ebe3f62.wav,0
6ec13858.wav,0
6ec2fca8.wav,0
6ecc6446.wav,0
6eddc708.wav,0
6ee9f703.wav,0
6eeb7d48.wav,0
6eebda32.wav,0
6ef82473.wav,0
6efbaf90.wav,0
6efdf654.wav,0
6f02c591.wav,0
6f049dbb.wav,0
6f05d010.wav,0
6f19512b.wav,0
6f3038f1.wav,0
6f37f0d4.wav,0
6f39be3e.wav,0
6f444e0e.wav,0
6f44f1b8.wav,0
6f484851.wav,0
6f6e15ce.wav,0
6f7162b1.wav,0
6f71c89b.wav,0
6f8909e7.wav,0
6f8e7de4.wav,0
6f95f6ee.wav,0
6f96bccc.wav,0
6f9e6ffa.wav,0
6fab1f61.wav,0
6fb7bc8c.wav,0
6fc1cba8.wav,0
6fc9c9d5.wav,0
6fca680b.wav,0
6fcb552a.wav,0
6fce4d13.wav,0
6fd3cd15.wav,0
6fda26fc.wav,0
6fdb913f.wav,0
6fe0c043.wav,0
6ff3911e.wav,0
6ff78d91.wav,0
6ffb293d.wav,0
700f6042.wav,0
7016103a.wav,0
7017f924.wav,0
70231b6a.wav,0
702a2437.wav,0
703e4244.wav,0
704d6fc7.wav,0
705da657.wav,0
706c9a51.wav,0
707072a1.wav,0
7076e8e6.wav,0
707761a4.wav,0
70864f97.wav,0
708c28cd.wav,0
708c7991.wav,0
7096f285.wav,0
7096f946.wav,0
7099edab.wav,0
70a2e253.wav,0
70a42920.wav,0
70a563c3.wav,0
70a8869f.wav,0
70b55fc4.wav,0
70b68ba0.wav,0
70c00511.wav,0
70c6e930.wav,0
70c8917f.wav,0
70ca9c77.wav,0
70d31f98.wav,0
70d942a5.wav,0
70d986a9.wav,0
70f22c96.wav,0
70f7a5e4.wav,0
70f8a784.wav,0
70f8cdfa.wav,0
70f8f833.wav,0
70fb1d65.wav,0
70fb6968.wav,0
70fe372a.wav,0
710d8919.wav,0
71306d72.wav,0
713502f1.wav,0
713da8e9.wav,0
713e5ec0.wav,0
7155df7f.wav,0
715acdb3.wav,0
715b902f.wav,0
715f247f.wav,0
71686d95.wav,0
716e4cae.wav,0
7171c678.wav,0
7187cb86.wav,0
71880131.wav,0
718f1572.wav,0
71964cc8.wav,0
71965f00.wav,0
71a362ec.wav,0
71a45cb8.wav,0
71b6d6c9.wav,0
71c58e84.wav,0
71c6451f.wav,0
71c7c6da.wav,0
71ca662a.wav,0
71ccd45e.wav,0
71cf40e4.wav,0
71e52061.wav,0
71ed6f46.wav,0
71f098be.wav,0
71f2b82b.wav,0
71fb2237.wav,0
71fbfed6.wav,0
7205c93f.wav,0
72118430.wav,0
721f5264.wav,0
721fade5.wav,0
7233498a.wav,0
72451929.wav,0
725361be.wav,0
725e4647.wav,0
725eca4f.wav,0
7261a227.wav,0
7262a499.wav,0
7272509b.wav,0
72761275.wav,0
727cc413.wav,0
727e8840.wav,0
727f104d.wav,0
727f6a7f.wav,0
72807ff9.wav,0
7281b2db.wav,0
729dd65a.wav,0
72af0ac5.wav,0
72b7eee6.wav,0
72d24b33.wav,0
72d85cdf.wav,0
72dd13f1.wav,0
72de958e.wav,0
72e71cd4.wav,0
72ef8755.wav,0
72f47548.wav,0
72f54816.wav,0
72fe0598.wav,0
73028179.wav,0
730434e2.wav,0
731f0692.wav,0
733324ef.wav,0
733812ee.wav,0
7345bacf.wav,0
734a6546.wav,0
73508c62.wav,0
7351502a.wav,0
7352e28f.wav,0
7352e858.wav,0
73608822.wav,0
7366bd51.wav,0
73677128.wav,0
736ec991.wav,0
737646e7.wav,0
737a9052.wav,0
737aaa61.wav,0
737b7050.wav,0
73840309.wav,0
738d5a2b.wav,0
7390ae7a.wav,0
7396e929.wav,0
73a8474b.wav,0
73b4bf30.wav,0
73bbabf9.wav,0
73ca715d.wav,0
73cb3e54.wav,0
73d4ea86.wav,0
73e326ec.wav,0
73e548a5.wav,0
73e7fd0b.wav,0
73fe5cf6.wav,0
73ffc53f.wav,0
74018a88.wav,0
740c8837.wav,0
740e5bb7.wav,0
7413ebcb.wav,0
74259052.wav,0
74260c71.wav,0
743059bb.wav,0
7436a76c.wav,0
743ae0f9.wav,0
743c4871.wav,0
7445a065.wav,0
744f0497.wav,0
7451c631.wav,0
7453efda.wav,0
74580db9.wav,0
745bec80.wav,0
745db112.wav,0
74609143.wav,0
746a24c0.wav,0
7470ab2c.wav,0
7470b8d2.wav,0
74728e98.wav,0
7472b44c.wav,0
74768f2b.wav,0
747921f3.wav,0
747bf6fc.wav,0
747ca235.wav,0
74837e3d.wav,0
74892199.wav,0
748c5f3b.wav,0
74b45f05.wav,0
74ba98dd.wav,0
74c4526b.wav,0
74c75bde.wav,0
74cfa1eb.wav,0
74d3f71d.wav,0
74de8588.wav,0
75007bd2.wav,0
7506dcc4.wav,0
750c0beb.wav,0
751032c2.wav,0
7514944f.wav,0
752c7638.wav,0
754667cd.wav,0
75498e93.wav,0
754be109.wav,0
754c5a8a.wav,0
75552c90.wav,0
755aa142.wav,0
755b7792.wav,0
755e6708.wav,0
75632585.wav,0
756c0e90.wav,0
756d19cd.wav,0
756f3b73.wav,0
756fc6fa.wav,0
7573f583.wav,0
75850cf4.wav,0
7585a0d1.wav,0
758ed798.wav,0
75916a91.wav,0
75923738.wav,0
75976fda.wav,0
75ae3ed3.wav,0
75b62674.wav,0
75b6cbcb.wav,0
75e755ad.wav,0
75e8a2af.wav,0
75eeefbf.wav,0
75f5180e.wav,0
75f988e6.wav,0
75fc7407.wav,0
75fecc19.wav,0
76087744.wav,0
76177729.wav,0
76186def.wav,0
761aa8c0.wav,0
761c61b6.wav,0
764e4fce.wav,0
765339ec.wav,0
7666c60c.wav,0
766ac017.wav,0
766d2f81.wav,0
7671c7ca.wav,0
767a04cf.wav,0
767c9e2d.wav,0
76809014.wav,0
76827c00.wav,0
768362fb.wav,0
768804d4.wav,0
76892e9c.wav,0
7694aa91.wav,0
769980e5.wav,0
76ae11d8.wav,0
76b04ca3.wav,0
76b0588a.wav,0
76bd2f27.wav,0
76c23da7.wav,0
76c64431.wav,0
76caa735.wav,0
76cf2e96.wav,0
76cf62b3.wav,0
76d09788.wav,0
76d5c245.wav,0
76e07b91.wav,0
76e31fe2.wav,0
76e56ba9.wav,0
76ec7b17.wav,0
76edf646.wav,0
76f2268a.wav,0
76fdce1b.wav,0
76ffffa8.wav,0
77083dd5.wav,0
770b841d.wav,0
7715ff41.wav,0
77262330.wav,0
77270e96.wav,0
772ab2de.wav,0
773a8550.wav,0
774df478.wav,0
774ecc06.wav,0
775f9a04.wav,0
7761c964.wav,0
77733fc4.wav,0
7773d933.wav,0
77764398.wav,0
77768b75.wav,0
77782997.wav,0
777f8556.wav,0
